"Location ID","Location Name","Location Group","Location Type","Sensor ID","Place Open","Local Date/Time","UTC Date/Time","# of aggregated records","PM2.5 (μg/m³) raw","PM2.5 (μg/m³) corrected","0.3μm particle count","CO2 (ppm) raw","CO2 (ppm) corrected","Temperature (°C) raw","Temperature (°C) corrected","Heat Index (°C)","Humidity (%) raw","Humidity (%) corrected","TVOC (ppb)","TVOC index","NOX index","PM1 (μg/m³)","PM10 (μg/m³)"
67284,"Indoor คลองเตยล็อค6 (Khong tei Lock6)",,"Indoor","airgradient:744dbdbfdaac",false,"2025-09-03 07:20:00","2025-09-03T00:20:00.000Z",1,25.6,25.6,3436,437,437,29.5,29.5,35.6,78,78,89,95,1,18.9,26.7
67284,"Indoor คลองเตยล็อค6 (Khong tei Lock6)",,"Indoor","airgradient:744dbdbfdaac",false,"2025-09-03 07:15:00","2025-09-03T00:15:00.000Z",2,26.5,26.5,3610,438,438,29.5,29.5,35.5,77,77,93,99,1,19.5,27.8
67284,"Indoor คลองเตยล็อค6 (Khong tei Lock6)",,"Indoor","airgradient:744dbdbfdaac",false,"2025-09-03 07:10:00","2025-09-03T00:10:00.000Z",2,28.2,28.2,3744,428,428,29.5,29.5,35.7,78,78,93,99,1,20.1,29.8
67284,"Indoor คลองเตยล็อค6 (Khong tei Lock6)",,"Indoor","airgradient:744dbdbfdaac",false,"2025-09-03 07:05:00","2025-09-03T00:05:00.000Z",1,30.4,30.4,3864,429,429,29.6,29.6,35.8,77,77,93,99,1,20.5,31.8
67284,"Indoor คลองเตยล็อค6 (Khong tei Lock6)",,"Indoor","airgradient:744dbdbfdaac",false,"2025-09-03 07:00:00","2025-09-03T00:00:00.000Z",2,29.4,29.4,3916,428,428,29.8,29.8,36,77,77,94,100,1,20.9,30.4
67284,"Indoor คลองเตยล็อค6 (Khong tei Lock6)",,"Indoor","airgradient:744dbdbfdaac",false,"2025-09-03 06:55:00","2025-09-02T23:55:00.000Z",2,28.3,28.3,3530,425,425,29.8,29.8,36.2,76,76,93,98,1,19,29.5
67284,"Indoor คลองเตยล็อค6 (Khong tei Lock6)",,"Indoor","airgradient:744dbdbfdaac",false,"2025-09-03 06:50:00","2025-09-02T23:50:00.000Z",1,27.4,27.4,3481,423,423,29.7,29.7,35.8,76,76,92,98,1,19,28.9
67284,"Indoor คลองเตยล็อค6 (Khong tei Lock6)",,"Indoor","airgradient:744dbdbfdaac",false,"2025-09-03 06:45:00","2025-09-02T23:45:00.000Z",2,23.6,23.6,3085,426,426,29.8,29.8,35.8,76,76,91,96,1,16.5,25
67284,"Indoor คลองเตยล็อค6 (Khong tei Lock6)",,"Indoor","airgradient:744dbdbfdaac",false,"2025-09-03 06:40:00","2025-09-02T23:40:00.000Z",2,18.5,18.5,2542,426,426,29.8,29.8,36.2,76,76,85,90,1,13.3,20.3
67284,"Indoor คลองเตยล็อค6 (Khong tei Lock6)",,"Indoor","airgradient:744dbdbfdaac",false,"2025-09-03 06:35:00","2025-09-02T23:35:00.000Z",1,19.9,19.9,2550,429,429,29.8,29.8,36.1,76,76,74,78,1,13.7,20.8
67284,"Indoor คลองเตยล็อค6 (Khong tei Lock6)",,"Indoor","airgradient:744dbdbfdaac",false,"2025-09-03 06:30:00","2025-09-02T23:30:00.000Z",2,16.8,16.8,2084,438,438,29.8,29.8,36.1,76,76,29,24,1,12.1,17.6
67284,"Indoor คลองเตยล็อค6 (Khong tei Lock6)",,"Indoor","airgradient:744dbdbfdaac",false,"2025-09-02 15:20:00","2025-09-02T08:20:00.000Z",1,4,4,695,420,420,32.9,32.9,38.7,58,58,97,103,1,3,4
67284,"Indoor คลองเตยล็อค6 (Khong tei Lock6)",,"Indoor","airgradient:744dbdbfdaac",false,"2025-09-02 15:15:00","2025-09-02T08:15:00.000Z",2,3.5,3.5,744,420,420,33,33,38.8,58,58,93,99,1,2.5,3.8
67284,"Indoor คลองเตยล็อค6 (Khong tei Lock6)",,"Indoor","airgradient:744dbdbfdaac",false,"2025-09-02 15:10:00","2025-09-02T08:10:00.000Z",1,5,5,848,424,424,32.9,32.9,38.7,58,58,92,98,1,3.4,5.6
67284,"Indoor คลองเตยล็อค6 (Khong tei Lock6)",,"Indoor","airgradient:744dbdbfdaac",false,"2025-09-02 15:05:00","2025-09-02T08:05:00.000Z",2,4.9,4.9,811,436,436,32.8,32.8,38.8,59,59,103,110,1,3.6,6.2
67284,"Indoor คลองเตยล็อค6 (Khong tei Lock6)",,"Indoor","airgradient:744dbdbfdaac",false,"2025-09-02 15:00:00","2025-09-02T08:00:00.000Z",2,5.3,5.3,950,452,452,32.8,32.8,39.3,61,61,94,100,1,4.2,5.5
67284,"Indoor คลองเตยล็อค6 (Khong tei Lock6)",,"Indoor","airgradient:744dbdbfdaac",false,"2025-09-02 14:55:00","2025-09-02T07:55:00.000Z",1,5.7,5.7,1009,465,465,32.8,32.8,39.4,61,61,94,100,1,4.3,6
67284,"Indoor คลองเตยล็อค6 (Khong tei Lock6)",,"Indoor","airgradient:744dbdbfdaac",false,"2025-09-02 14:50:00","2025-09-02T07:50:00.000Z",2,6.6,6.6,1262,454,454,32.8,32.8,39.4,61,61,95,102,1,5.2,7.1
67284,"Indoor คลองเตยล็อค6 (Khong tei Lock6)",,"Indoor","airgradient:744dbdbfdaac",false,"2025-09-02 14:45:00","2025-09-02T07:45:00.000Z",2,5.9,5.9,995,448,448,32.7,32.7,39.1,61,61,94,100,1,4.7,6.1
67284,"Indoor คลองเตยล็อค6 (Khong tei Lock6)",,"Indoor","airgradient:744dbdbfdaac",false,"2025-09-02 14:40:00","2025-09-02T07:40:00.000Z",1,5.7,5.7,932,446,446,32.8,32.8,39.2,61,61,89,95,1,4,5.7
67284,"Indoor คลองเตยล็อค6 (Khong tei Lock6)",,"Indoor","airgradient:744dbdbfdaac",false,"2025-09-02 14:35:00","2025-09-02T07:35:00.000Z",2,5.1,5.1,918,438,438,32.7,32.7,38.8,60,60,21,15,1,4,5.3
67284,"Indoor คลองเตยล็อค6 (Khong tei Lock6)",,"Indoor","airgradient:744dbdbfdaac",false,"2025-09-02 14:30:00","2025-09-02T07:30:00.000Z",1,5.1,5.1,886,431,431,32.6,32.6,38.5,60,60,24,19,1,3.5,5.2
67284,"Indoor คลองเตยล็อค6 (Khong tei Lock6)",,"Indoor","airgradient:744dbdbfdaac",false,"2025-09-02 14:25:00","2025-09-02T07:25:00.000Z",2,5,5,868,430,430,32.7,32.7,38.6,60,60,23,18,1,3.8,5
67284,"Indoor คลองเตยล็อค6 (Khong tei Lock6)",,"Indoor","airgradient:744dbdbfdaac",false,"2025-09-02 14:20:00","2025-09-02T07:20:00.000Z",2,5.9,5.9,995,433,433,32.8,32.8,38.8,60,60,25,20,1,4.7,6.1
67284,"Indoor คลองเตยล็อค6 (Khong tei Lock6)",,"Indoor","airgradient:744dbdbfdaac",false,"2025-09-02 14:15:00","2025-09-02T07:15:00.000Z",1,6.8,6.8,1049,438,438,32.9,32.9,39.2,60,60,27,23,1,5.5,7.1
67284,"Indoor คลองเตยล็อค6 (Khong tei Lock6)",,"Indoor","airgradient:744dbdbfdaac",false,"2025-09-02 14:10:00","2025-09-02T07:10:00.000Z",2,7.4,7.4,1173,438,438,32.9,32.9,39.3,60,60,27,23,1,5.8,7.5
67284,"Indoor คลองเตยล็อค6 (Khong tei Lock6)",,"Indoor","airgradient:744dbdbfdaac",false,"2025-09-02 14:05:00","2025-09-02T07:05:00.000Z",2,8.9,8.9,1425,436,436,32.8,32.8,39.3,60,60,27,23,1,7.3,9.1
67284,"Indoor คลองเตยล็อค6 (Khong tei Lock6)",,"Indoor","airgradient:744dbdbfdaac",false,"2025-09-02 14:00:00","2025-09-02T07:00:00.000Z",1,9.1,9.1,1425,434,434,32.8,32.8,39.1,60,60,25,21,1,7,9.1
67284,"Indoor คลองเตยล็อค6 (Khong tei Lock6)",,"Indoor","airgradient:744dbdbfdaac",false,"2025-09-02 13:55:00","2025-09-02T06:55:00.000Z",2,10.4,10.4,1534,436,436,32.7,32.7,38.7,60,60,25,21,1,8,10.8
67284,"Indoor คลองเตยล็อค6 (Khong tei Lock6)",,"Indoor","airgradient:744dbdbfdaac",false,"2025-09-02 13:50:00","2025-09-02T06:50:00.000Z",2,9.3,9.3,1429,433,433,32.8,32.8,38.9,60,60,25,21,1,7.3,9.4
67284,"Indoor คลองเตยล็อค6 (Khong tei Lock6)",,"Indoor","airgradient:744dbdbfdaac",false,"2025-09-02 13:45:00","2025-09-02T06:45:00.000Z",1,11.3,11.3,1673,438,438,32.8,32.8,39.2,60,60,26,22,1,9.1,11.6
67284,"Indoor คลองเตยล็อค6 (Khong tei Lock6)",,"Indoor","airgradient:744dbdbfdaac",false,"2025-09-02 13:40:00","2025-09-02T06:40:00.000Z",2,11.1,11.1,1622,440,440,32.8,32.8,39.3,61,61,27,24,1,8.4,11.3
67284,"Indoor คลองเตยล็อค6 (Khong tei Lock6)",,"Indoor","airgradient:744dbdbfdaac",false,"2025-09-02 13:35:00","2025-09-02T06:35:00.000Z",2,13.2,13.2,1858,438,438,32.7,32.7,39.3,62,62,26,22,1,9.8,13.4
67284,"Indoor คลองเตยล็อค6 (Khong tei Lock6)",,"Indoor","airgradient:744dbdbfdaac",false,"2025-09-02 13:30:00","2025-09-02T06:30:00.000Z",1,9.7,9.7,1515,436,436,32.6,32.6,39,61,61,25,21,1,7.9,11.1
67284,"Indoor คลองเตยล็อค6 (Khong tei Lock6)",,"Indoor","airgradient:744dbdbfdaac",false,"2025-09-02 13:25:00","2025-09-02T06:25:00.000Z",2,8.1,8.1,1254,428,428,32.8,32.8,39,60,60,25,20,1,6.1,8.1
67284,"Indoor คลองเตยล็อค6 (Khong tei Lock6)",,"Indoor","airgradient:744dbdbfdaac",false,"2025-09-02 13:20:00","2025-09-02T06:20:00.000Z",2,9,9,1386,426,426,32.8,32.8,39.1,61,61,32,30,1,7.1,9.3
67284,"Indoor คลองเตยล็อค6 (Khong tei Lock6)",,"Indoor","airgradient:744dbdbfdaac",false,"2025-09-02 13:15:00","2025-09-02T06:15:00.000Z",1,12.4,12.4,1845,431,431,32.7,32.7,39.3,62,62,47,48,1,9.2,12.4
67284,"Indoor คลองเตยล็อค6 (Khong tei Lock6)",,"Indoor","airgradient:744dbdbfdaac",false,"2025-09-02 13:10:00","2025-09-02T06:10:00.000Z",2,13.8,13.8,2020,427,427,32.8,32.8,39.6,62,62,54,56,1,11,14
67284,"Indoor คลองเตยล็อค6 (Khong tei Lock6)",,"Indoor","airgradient:744dbdbfdaac",false,"2025-09-02 13:05:00","2025-09-02T06:05:00.000Z",2,15.5,15.5,2108,432,432,32.8,32.8,39.6,62,62,44,44,2,10.9,16.3
67284,"Indoor คลองเตยล็อค6 (Khong tei Lock6)",,"Indoor","airgradient:744dbdbfdaac",false,"2025-09-02 13:00:00","2025-09-02T06:00:00.000Z",1,13.9,13.9,2020,426,426,32.8,32.8,39.6,62,62,37,35,2,10.8,13.9
67284,"Indoor คลองเตยล็อค6 (Khong tei Lock6)",,"Indoor","airgradient:744dbdbfdaac",false,"2025-09-02 12:55:00","2025-09-02T05:55:00.000Z",2,14,14,2004,429,429,32.7,32.7,39.5,62,62,33,30,2,10.9,14
67284,"Indoor คลองเตยล็อค6 (Khong tei Lock6)",,"Indoor","airgradient:744dbdbfdaac",false,"2025-09-02 12:50:00","2025-09-02T05:50:00.000Z",2,13.7,13.7,1926,434,434,32.5,32.5,39.3,63,63,38,36,2,10.4,14
67284,"Indoor คลองเตยล็อค6 (Khong tei Lock6)",,"Indoor","airgradient:744dbdbfdaac",false,"2025-09-02 12:45:00","2025-09-02T05:45:00.000Z",1,11.6,11.6,1763,429,429,32.5,32.5,39,62,62,42,41,1,9.1,11.6
67284,"Indoor คลองเตยล็อค6 (Khong tei Lock6)",,"Indoor","airgradient:744dbdbfdaac",false,"2025-09-02 12:40:00","2025-09-02T05:40:00.000Z",2,12.3,12.3,1748,428,428,32.5,32.5,38.8,62,62,47,48,1,9.4,12.5
67284,"Indoor คลองเตยล็อค6 (Khong tei Lock6)",,"Indoor","airgradient:744dbdbfdaac",false,"2025-09-02 12:35:00","2025-09-02T05:35:00.000Z",2,9.6,9.6,1484,432,432,32.5,32.5,38.7,61,61,25,21,1,7.8,9.9
67284,"Indoor คลองเตยล็อค6 (Khong tei Lock6)",,"Indoor","airgradient:744dbdbfdaac",false,"2025-09-02 12:30:00","2025-09-02T05:30:00.000Z",1,7.2,7.2,1237,428,428,32.5,32.5,38.6,61,61,24,20,1,5.2,7.5
67284,"Indoor คลองเตยล็อค6 (Khong tei Lock6)",,"Indoor","airgradient:744dbdbfdaac",false,"2025-09-02 12:25:00","2025-09-02T05:25:00.000Z",2,8.1,8.1,1204,430,430,32.3,32.3,38.2,61,61,32,30,1,5.7,8.1
67284,"Indoor คลองเตยล็อค6 (Khong tei Lock6)",,"Indoor","airgradient:744dbdbfdaac",false,"2025-09-02 12:20:00","2025-09-02T05:20:00.000Z",2,10.4,10.4,1520,440,440,32.2,32.2,38,62,62,72,76,1,8.1,10.7
67284,"Indoor คลองเตยล็อค6 (Khong tei Lock6)",,"Indoor","airgradient:744dbdbfdaac",false,"2025-09-02 12:15:00","2025-09-02T05:15:00.000Z",1,11.6,11.6,1609,451,451,32.1,32.1,38,62,62,84,89,1,8.4,11.7
67284,"Indoor คลองเตยล็อค6 (Khong tei Lock6)",,"Indoor","airgradient:744dbdbfdaac",false,"2025-09-02 12:10:00","2025-09-02T05:10:00.000Z",2,13.8,13.8,1851,458,458,32,32,37.9,63,63,52,53,1,9.9,14
67284,"Indoor คลองเตยล็อค6 (Khong tei Lock6)",,"Indoor","airgradient:744dbdbfdaac",false,"2025-09-02 12:05:00","2025-09-02T05:05:00.000Z",2,11,11,1638,457,457,32,32,37.8,62,62,33,30,1,8.6,11.4
67284,"Indoor คลองเตยล็อค6 (Khong tei Lock6)",,"Indoor","airgradient:744dbdbfdaac",false,"2025-09-02 12:00:00","2025-09-02T05:00:00.000Z",1,10.6,10.6,1626,469,469,32,32,37.8,62,62,41,40,1,8.6,10.6
67284,"Indoor คลองเตยล็อค6 (Khong tei Lock6)",,"Indoor","airgradient:744dbdbfdaac",false,"2025-09-02 11:55:00","2025-09-02T04:55:00.000Z",2,12.2,12.2,1759,466,466,32,32,37.7,62,62,36,34,1,9.2,13.4
67284,"Indoor คลองเตยล็อค6 (Khong tei Lock6)",,"Indoor","airgradient:744dbdbfdaac",false,"2025-09-02 11:50:00","2025-09-02T04:50:00.000Z",1,12.1,12.1,1735,458,458,31.9,31.9,37.6,62,62,32,29,1,9.1,12.1
67284,"Indoor คลองเตยล็อค6 (Khong tei Lock6)",,"Indoor","airgradient:744dbdbfdaac",false,"2025-09-02 11:45:00","2025-09-02T04:45:00.000Z",1,12.1,12.1,1579,427,427,31.9,31.9,37.4,62,62,28,25,1,8.6,12.7
67284,"Indoor คลองเตยล็อค6 (Khong tei Lock6)",,"Indoor","airgradient:744dbdbfdaac",false,"2025-09-02 11:40:00","2025-09-02T04:40:00.000Z",1,13.6,13.6,1836,416,416,31.8,31.8,37.1,62,62,28,25,1,9.4,14
67284,"Indoor คลองเตยล็อค6 (Khong tei Lock6)",,"Indoor","airgradient:744dbdbfdaac",false,"2025-09-02 11:35:00","2025-09-02T04:35:00.000Z",2,15.7,15.7,2096,415,415,31.8,31.8,37.3,62,62,32,29,1,11.3,16.3
67284,"Indoor คลองเตยล็อค6 (Khong tei Lock6)",,"Indoor","airgradient:744dbdbfdaac",false,"2025-09-02 11:30:00","2025-09-02T04:30:00.000Z",1,19,19,2477,422,422,31.8,31.8,37.4,63,63,33,30,1,13.9,19.1
67284,"Indoor คลองเตยล็อค6 (Khong tei Lock6)",,"Indoor","airgradient:744dbdbfdaac",false,"2025-09-02 11:25:00","2025-09-02T04:25:00.000Z",2,14.4,14.4,1996,417,417,31.8,31.8,37.4,63,63,35,32,1,11.1,14.6
67284,"Indoor คลองเตยล็อค6 (Khong tei Lock6)",,"Indoor","airgradient:744dbdbfdaac",false,"2025-09-02 11:20:00","2025-09-02T04:20:00.000Z",2,12.2,12.2,1689,434,434,31.8,31.8,37.7,63,63,37,36,1,8.6,12.5
67284,"Indoor คลองเตยล็อค6 (Khong tei Lock6)",,"Indoor","airgradient:744dbdbfdaac",false,"2025-09-02 11:15:00","2025-09-02T04:15:00.000Z",1,11.4,11.4,1682,433,433,31.9,31.9,37.9,63,63,38,37,1,8.1,12.4
67284,"Indoor คลองเตยล็อค6 (Khong tei Lock6)",,"Indoor","airgradient:744dbdbfdaac",false,"2025-09-02 11:10:00","2025-09-02T04:10:00.000Z",2,13.8,13.8,1920,429,429,31.8,31.8,37.8,64,64,35,34,1,9.5,14.1
67284,"Indoor คลองเตยล็อค6 (Khong tei Lock6)",,"Indoor","airgradient:744dbdbfdaac",false,"2025-09-02 11:05:00","2025-09-02T04:05:00.000Z",2,14.4,14.4,1942,429,429,31.9,31.9,38,64,64,30,27,1,10.3,15.2
67284,"Indoor คลองเตยล็อค6 (Khong tei Lock6)",,"Indoor","airgradient:744dbdbfdaac",false,"2025-09-02 11:00:00","2025-09-02T04:00:00.000Z",1,13.4,13.4,1753,437,437,31.9,31.9,38.2,64,64,32,29,1,8.9,13.8
67284,"Indoor คลองเตยล็อค6 (Khong tei Lock6)",,"Indoor","airgradient:744dbdbfdaac",false,"2025-09-02 10:55:00","2025-09-02T03:55:00.000Z",2,13.4,13.4,1776,441,441,31.8,31.8,38,64,64,32,29,1,9.4,14
67284,"Indoor คลองเตยล็อค6 (Khong tei Lock6)",,"Indoor","airgradient:744dbdbfdaac",false,"2025-09-02 10:50:00","2025-09-02T03:50:00.000Z",2,13.7,13.7,1818,479,479,31.6,31.6,37.7,65,65,35,32,1,9.6,14.4
67284,"Indoor คลองเตยล็อค6 (Khong tei Lock6)",,"Indoor","airgradient:744dbdbfdaac",false,"2025-09-02 10:45:00","2025-09-02T03:45:00.000Z",1,14.6,14.6,1927,493,493,31.4,31.4,37.4,66,66,32,29,1,10.6,15
67284,"Indoor คลองเตยล็อค6 (Khong tei Lock6)",,"Indoor","airgradient:744dbdbfdaac",false,"2025-09-02 10:40:00","2025-09-02T03:40:00.000Z",2,13.1,13.1,1791,472,472,31.4,31.4,37.5,66,66,32,29,1,9.9,13.8
67284,"Indoor คลองเตยล็อค6 (Khong tei Lock6)",,"Indoor","airgradient:744dbdbfdaac",false,"2025-09-02 10:35:00","2025-09-02T03:35:00.000Z",2,13.9,13.9,1806,485,485,31.4,31.4,37.5,66,66,31,28,1,10,14.8
67284,"Indoor คลองเตยล็อค6 (Khong tei Lock6)",,"Indoor","airgradient:744dbdbfdaac",false,"2025-09-02 10:30:00","2025-09-02T03:30:00.000Z",1,15.4,15.4,2053,476,476,31.4,31.4,37.5,66,66,30,27,1,11.1,16
67284,"Indoor คลองเตยล็อค6 (Khong tei Lock6)",,"Indoor","airgradient:744dbdbfdaac",false,"2025-09-02 10:25:00","2025-09-02T03:25:00.000Z",2,14.5,14.5,1910,481,481,31.4,31.4,37.4,66,66,28,25,1,10.7,14.5
67284,"Indoor คลองเตยล็อค6 (Khong tei Lock6)",,"Indoor","airgradient:744dbdbfdaac",false,"2025-09-02 10:20:00","2025-09-02T03:20:00.000Z",2,16.4,16.4,2112,491,491,31.4,31.4,37.4,66,66,26,22,1,11.5,16.8
67284,"Indoor คลองเตยล็อค6 (Khong tei Lock6)",,"Indoor","airgradient:744dbdbfdaac",false,"2025-09-02 10:15:00","2025-09-02T03:15:00.000Z",1,13.8,13.8,1818,498,498,31.4,31.4,37.5,66,66,24,20,1,10.4,13.8
67284,"Indoor คลองเตยล็อค6 (Khong tei Lock6)",,"Indoor","airgradient:744dbdbfdaac",false,"2025-09-02 10:10:00","2025-09-02T03:10:00.000Z",2,11,11,1532,490,490,31.3,31.3,37.2,66,66,24,20,1,7.4,11.6
67284,"Indoor คลองเตยล็อค6 (Khong tei Lock6)",,"Indoor","airgradient:744dbdbfdaac",false,"2025-09-02 10:05:00","2025-09-02T03:05:00.000Z",2,13.3,13.3,1814,488,488,31.4,31.4,37.4,66,66,28,24,1,8.8,13.6
67284,"Indoor คลองเตยล็อค6 (Khong tei Lock6)",,"Indoor","airgradient:744dbdbfdaac",false,"2025-09-02 10:00:00","2025-09-02T03:00:00.000Z",1,17,17,2141,491,491,31.4,31.4,37.4,66,66,29,26,1,11.2,17.2
67284,"Indoor คลองเตยล็อค6 (Khong tei Lock6)",,"Indoor","airgradient:744dbdbfdaac",false,"2025-09-02 09:55:00","2025-09-02T02:55:00.000Z",2,24.9,24.9,3032,502,502,31.4,31.4,37.5,66,66,24,20,1,16.2,26.4
67284,"Indoor คลองเตยล็อค6 (Khong tei Lock6)",,"Indoor","airgradient:744dbdbfdaac",false,"2025-09-02 09:50:00","2025-09-02T02:50:00.000Z",2,13.1,13.1,1917,523,523,31.3,31.3,37.3,67,67,23,18,1,9.1,14.6
67284,"Indoor คลองเตยล็อค6 (Khong tei Lock6)",,"Indoor","airgradient:744dbdbfdaac",false,"2025-09-02 09:45:00","2025-09-02T02:45:00.000Z",1,12.7,12.7,1747,505,505,31.1,31.1,37,67,67,24,19,1,9.2,12.8
67284,"Indoor คลองเตยล็อค6 (Khong tei Lock6)",,"Indoor","airgradient:744dbdbfdaac",false,"2025-09-02 09:40:00","2025-09-02T02:40:00.000Z",2,13.4,13.4,1833,501,501,31.1,31.1,37,67,67,26,22,1,9,13.8
67284,"Indoor คลองเตยล็อค6 (Khong tei Lock6)",,"Indoor","airgradient:744dbdbfdaac",false,"2025-09-02 09:35:00","2025-09-02T02:35:00.000Z",2,11.5,11.5,1632,502,502,31.1,31.1,37.2,68,68,27,23,1,8.1,12.6
67284,"Indoor คลองเตยล็อค6 (Khong tei Lock6)",,"Indoor","airgradient:744dbdbfdaac",false,"2025-09-02 09:30:00","2025-09-02T02:30:00.000Z",1,11.7,11.7,1607,505,505,31,31,37,68,68,29,26,1,8.6,12.3
67284,"Indoor คลองเตยล็อค6 (Khong tei Lock6)",,"Indoor","airgradient:744dbdbfdaac",false,"2025-09-02 09:25:00","2025-09-02T02:25:00.000Z",2,12.7,12.7,1738,501,501,31,31,37.2,68,68,34,32,1,9,13.6
67284,"Indoor คลองเตยล็อค6 (Khong tei Lock6)",,"Indoor","airgradient:744dbdbfdaac",false,"2025-09-02 09:20:00","2025-09-02T02:20:00.000Z",2,12.4,12.4,1800,506,506,31,31,37,68,68,39,38,1,9.1,12.8
67284,"Indoor คลองเตยล็อค6 (Khong tei Lock6)",,"Indoor","airgradient:744dbdbfdaac",false,"2025-09-02 09:15:00","2025-09-02T02:15:00.000Z",1,14.4,14.4,1995,512,512,31,31,37.3,69,69,47,47,1,10.9,15.1
67284,"Indoor คลองเตยล็อค6 (Khong tei Lock6)",,"Indoor","airgradient:744dbdbfdaac",false,"2025-09-02 09:10:00","2025-09-02T02:10:00.000Z",2,13.1,13.1,1951,513,513,30.9,30.9,37.2,69,69,54,56,1,9.5,13.7
67284,"Indoor คลองเตยล็อค6 (Khong tei Lock6)",,"Indoor","airgradient:744dbdbfdaac",false,"2025-09-02 09:05:00","2025-09-02T02:05:00.000Z",2,14.9,14.9,2103,499,499,30.8,30.8,37.2,70,70,64,67,1,10.8,16.2
67284,"Indoor คลองเตยล็อค6 (Khong tei Lock6)",,"Indoor","airgradient:744dbdbfdaac",false,"2025-09-02 09:00:00","2025-09-02T02:00:00.000Z",1,17.3,17.3,2425,478,478,30.8,30.8,37.2,71,71,109,115,1,13.2,18.3
67284,"Indoor คลองเตยล็อค6 (Khong tei Lock6)",,"Indoor","airgradient:744dbdbfdaac",false,"2025-09-02 08:55:00","2025-09-02T01:55:00.000Z",2,18.8,18.8,2604,448,448,30.7,30.7,37,71,71,113,119,1,13.2,19
67284,"Indoor คลองเตยล็อค6 (Khong tei Lock6)",,"Indoor","airgradient:744dbdbfdaac",false,"2025-09-02 08:50:00","2025-09-02T01:50:00.000Z",2,18.2,18.2,2492,444,444,30.7,30.7,37,71,71,104,110,1,13.3,18.6
67284,"Indoor คลองเตยล็อค6 (Khong tei Lock6)",,"Indoor","airgradient:744dbdbfdaac",false,"2025-09-02 08:45:00","2025-09-02T01:45:00.000Z",1,19.9,19.9,2547,446,446,30.7,30.7,37,71,71,103,109,1,14.2,20.2
67284,"Indoor คลองเตยล็อค6 (Khong tei Lock6)",,"Indoor","airgradient:744dbdbfdaac",false,"2025-09-02 08:40:00","2025-09-02T01:40:00.000Z",2,19.5,19.5,2522,450,450,30.7,30.7,37,71,71,105,111,1,13.6,19.6
67284,"Indoor คลองเตยล็อค6 (Khong tei Lock6)",,"Indoor","airgradient:744dbdbfdaac",false,"2025-09-02 08:35:00","2025-09-02T01:35:00.000Z",2,20,20,2569,456,456,30.7,30.7,37,71,71,101,107,1,14.7,20.6
67284,"Indoor คลองเตยล็อค6 (Khong tei Lock6)",,"Indoor","airgradient:744dbdbfdaac",false,"2025-09-02 08:30:00","2025-09-02T01:30:00.000Z",1,19.1,19.1,2584,461,461,30.6,30.6,36.9,71,71,94,100,1,14.4,19.5
67284,"Indoor คลองเตยล็อค6 (Khong tei Lock6)",,"Indoor","airgradient:744dbdbfdaac",false,"2025-09-02 08:25:00","2025-09-02T01:25:00.000Z",2,19.6,19.6,2562,468,468,30.5,30.5,36.8,71,71,87,92,1,13.4,20.8
67284,"Indoor คลองเตยล็อค6 (Khong tei Lock6)",,"Indoor","airgradient:744dbdbfdaac",false,"2025-09-02 08:20:00","2025-09-02T01:20:00.000Z",2,18,18,2410,474,474,30.3,30.3,36.5,72,72,90,96,1,13.1,18.6
67284,"Indoor คลองเตยล็อค6 (Khong tei Lock6)",,"Indoor","airgradient:744dbdbfdaac",false,"2025-09-02 08:15:00","2025-09-02T01:15:00.000Z",1,17.9,17.9,2391,476,476,30.3,30.3,36.4,72,72,116,122,1,13,18
67284,"Indoor คลองเตยล็อค6 (Khong tei Lock6)",,"Indoor","airgradient:744dbdbfdaac",false,"2025-09-02 08:10:00","2025-09-02T01:10:00.000Z",2,15.9,15.9,2342,488,488,30.3,30.3,36.5,73,73,67,70,1,11.9,16.5
67284,"Indoor คลองเตยล็อค6 (Khong tei Lock6)",,"Indoor","airgradient:744dbdbfdaac",false,"2025-09-02 08:05:00","2025-09-02T01:05:00.000Z",2,16.9,16.9,2310,493,493,30.3,30.3,36.5,73,73,65,68,1,12.1,17.2
67284,"Indoor คลองเตยล็อค6 (Khong tei Lock6)",,"Indoor","airgradient:744dbdbfdaac",false,"2025-09-02 08:00:00","2025-09-02T01:00:00.000Z",1,16.1,16.1,2277,487,487,30.3,30.3,36.5,73,73,64,67,1,11.2,16.6
67284,"Indoor คลองเตยล็อค6 (Khong tei Lock6)",,"Indoor","airgradient:744dbdbfdaac",false,"2025-09-02 07:55:00","2025-09-02T00:55:00.000Z",2,17.3,17.3,2300,470,470,30.2,30.2,36.2,73,73,59,62,1,12.1,18
67284,"Indoor คลองเตยล็อค6 (Khong tei Lock6)",,"Indoor","airgradient:744dbdbfdaac",false,"2025-09-02 07:50:00","2025-09-02T00:50:00.000Z",2,17.2,17.2,2324,478,478,30.2,30.2,36.3,73,73,62,65,1,12.4,17.7
67284,"Indoor คลองเตยล็อค6 (Khong tei Lock6)",,"Indoor","airgradient:744dbdbfdaac",false,"2025-09-02 07:45:00","2025-09-02T00:45:00.000Z",1,16.5,16.5,2223,470,470,30.2,30.2,36.3,73,73,63,66,1,12.2,17.1
67284,"Indoor คลองเตยล็อค6 (Khong tei Lock6)",,"Indoor","airgradient:744dbdbfdaac",false,"2025-09-02 07:40:00","2025-09-02T00:40:00.000Z",2,16.5,16.5,2316,472,472,30.3,30.3,36.5,73,73,106,112,1,12.2,17.3
